ranking,name,review_counts,url,phone,address,review_stars
,"            Water80 Dim Sum
        ",6,https://www.yelp.ca/biz/water80-dim-sum-vancouver?search_key=25409,"        (604) 992-9666
    ","             8-555 W 12th Avenue Vancouver ,  BC   V5Z 3X7 
        ",4.0
,"            On May Chinese Restaurant
        ",4,https://www.yelp.ca/biz/on-may-chinese-restaurant-vancouver?search_key=25409,"        (604) 321-0811
    ","             6443 Victoria Dr Vancouver ,  BC   V5P 3X5 
        ",4.0
,"            Hot Delivery Chinese Food
        ",24,https://www.yelp.ca/biz/hot-delivery-chinese-food-vancouver?search_key=25409,"        (604) 879-5292
    ","             3002 Cambie St Vancouver ,  BC   V5Z 2V9 
        ",3.0
,"            Noodle’s Tao
        ",1,https://www.yelp.ca/biz/noodles-tao-richmond?search_key=85668,"        (604) 332-0698
    ","             4800 Number 3 Road Suite 105 Richmond ,  BC   V6X 4E8 
        ",5.0
,"            Little Sheep Mongolian Hot Pot
        ",19,https://www.yelp.ca/biz/little-sheep-mongolian-hot-pot-vancouver-2?search_key=31275,"        (604) 563-4868
    ","             1788 W Broadway Ste 101 Vancouver ,  BC   V6J 1Y1 
        ",2.5
,"            Top Gun Chinese Seafood Restaurant
        ",1,https://www.yelp.ca/biz/top-gun-chinese-seafood-restaurant-richmond?search_key=85668,"        (604) 273-2883
    ","             4151 Hazelbridge Way Richmond ,  BC   V6X 4J7 
        ",5.0
,"            McKim’s Wonton Mein Saga
        ",32,https://www.yelp.ca/biz/mckims-wonton-mein-saga-vancouver?search_key=31275,"        (604) 434-6655
    ","             2780 Kingsway Vancouver ,  BC   V5R 5H6 
        ",3.5
,"            Shanghai Lu
        ",16,https://www.yelp.ca/biz/shanghai-lu-vancouver?search_key=31275,"        (604) 873-9147
    ","             705 W Broadway Vancouver ,  BC   V5Z 1G8 
        ",2.5
,"            New Chongqing Restaurant
        ",5,https://www.yelp.ca/biz/new-chongqing-restaurant-vancouver?search_key=31275,"        (604) 266-9988
    ","             2044 W 41st Ave Vancouver ,  BC   V6M 1Y8 
        ",3.0
,"            Big Chef Restaurant
        ",4,https://www.yelp.ca/biz/big-chef-restaurant-richmond?search_key=77375,"        (604) 207-0386
    ","             1060-8580 Alexandra Rd Richmond ,  BC   V6X 1C3 
        ",3.5
,"            On Lok
        ",43,https://www.yelp.ca/biz/on-lok-vancouver?search_key=31275,"        (604) 253-3856
    ","             2010 Hastings Street E Vancouver ,  BC   V5L 1T8 
        ",3.0
,"            Win’s Chinese Restaurant
        ",13,https://www.yelp.ca/biz/wins-chinese-restaurant-vancouver?search_key=40536,"        (604) 224-1822
    ","             1909 W 4th Ave Vancouver ,  BC   V6J 1M7 
        ",3.0
,"            Phoenix Garden Seafood
        ",20,https://www.yelp.ca/biz/phoenix-garden-seafood-vancouver?search_key=31275,"        (604) 568-8268
    ","             2425 Nanaimo Street Vancouver ,  BC   V5N 5E5 
        ",3.0
,"            BookKyung Ban Jeoum Korean
        ",33,https://www.yelp.ca/biz/bookkyung-ban-jeoum-korean-vancouver?search_key=40536,"        (604) 629-8822
    ","             1638 Robson St Vancouver ,  BC   V6G 1C7 
        ",3.0
,"            Asian Tasty Restaurant
        ",4,https://www.yelp.ca/biz/asian-tasty-restaurant-vancouver?search_key=40536,"        (604) 256-1213
    ","             1161 Davie Street Vancouver ,  BC   V6E 1N2 
        ",4.0
,"            Kent’s Kitchen
        ",30,https://www.yelp.ca/biz/kents-kitchen-vancouver?search_key=40536,"        (604) 321-8666
    ","             5659 Victoria Drive Vancouver ,  BC   V5P 3W2 
        ",3.5
,"            Congee Noodle King
        ",72,https://www.yelp.ca/biz/congee-noodle-king-vancouver?search_key=40536,"        (604) 435-6670
    ","             3313 Kingsway Vancouver ,  BC   V5R 5K6 
        ",3.0
,"            The Original Szechuan Chongqing Bistro
        ",9,https://www.yelp.ca/biz/the-original-szechuan-chongqing-bistro-vancouver-2?search_key=40536,"        (604) 734-1668
    ","             88 W Pender Street Unit 2029 Vancouver ,  BC   V6B 6N9 
        ",3.0
,"            Sizzling Wok
        ",2,https://www.yelp.ca/biz/sizzling-wok-vancouver?search_key=40536,"        (604) 872-8837
    ","             555 12th Avenue W Vancouver ,  BC   V5Z 3X7 
        ",5.0
,"            Broadway Restaurant
        ",6,https://www.yelp.ca/biz/broadway-restaurant-vancouver?search_key=40536,"        (604) 731-0488
    ","             1410 Broadway W Vancouver ,  BC   V6H 1H4 
        ",3.5
,"            Always Seafood Restaurant
        ",9,https://www.yelp.ca/biz/always-seafood-restaurant-vancouver?search_key=44020,"        (604) 876-6110
    ","             4298 Main Street Vancouver ,  BC   V5V 3P9 
        ",3.0
,"            Joojak Restaurant
        ",16,https://www.yelp.ca/biz/joojak-restaurant-vancouver?search_key=40536,"        (604) 563-8816
    ","             3337 Kingsway Suite 2 Vancouver ,  BC   V5R 5K6 
        ",4.0
,"            Mein Mao
        ",6,https://www.yelp.ca/biz/mein-mao-vancouver?search_key=44020,"        (604) 558-1981
    ","             1578 Robson Street Vancouver ,  BC   V6G 1C2 
        ",3.0
,"            Fraser Court Seafood Restaurant
        ",44,https://www.yelp.ca/biz/fraser-court-seafood-restaurant-vancouver?search_key=44020,"        (604) 568-1288
    ","             3489 Fraser Street Vancouver ,  BC   V5V 4C3 
        ",3.0
,"            Golden Swan Restaurant
        ",76,https://www.yelp.ca/biz/golden-swan-restaurant-vancouver?search_key=44020,"        (604) 321-6621
    ","             5380 Victoria Drive Vancouver ,  BC   V5P 3V7 
        ",3.5
,"            Gold Penny Restaurant
        ",24,https://www.yelp.ca/biz/gold-penny-restaurant-vancouver?search_key=44020,"        (604) 258-4128
    ","             2060 Hastings Street E Vancouver ,  BC   V5L 1T8 
        ",3.0
,"            Bashu Sichuan Restaurant
        ",15,https://www.yelp.ca/biz/bashu-sichuan-restaurant-vancouver?search_key=44020,"        (604) 739-5888
    ","             1668 W Broadway Suite 205 Vancouver ,  BC   V6J 2E2 
        ",3.0
,"            Taste Good Wonton Seafood Restaurant
        ",30,https://www.yelp.ca/biz/taste-good-wonton-seafood-restaurant-vancouver?search_key=83514,"        (604) 323-1318
    ","             610 SE Marine Drive Vancouver ,  BC   V5X 2T4 
        ",3.0
,"            Peninsula Seafood Restaurant
        ",25,https://www.yelp.ca/biz/peninsula-seafood-restaurant-vancouver-2?search_key=83514,"        (604) 428-9999
    ","             Oakridge Centre 650 W 41st Avenue, Unit 140 Vancouver ,  BC   V5Z 2M9 
        ",3.0
,"            Happy Valley Seafood Restaurant
        ",51,https://www.yelp.ca/biz/happy-valley-seafood-restaurant-vancouver?search_key=83514,"        (604) 216-0100
    ","             3432 Lougheed Highway Vancouver ,  BC   V5M 2A4 
        ",3.5
,"            Cindys Palace
        ",50,https://www.yelp.ca/biz/cindys-palace-vancouver-2?search_key=83514,"        (604) 253-6183
    ","             1796 Nanaimo Street Vancouver ,  BC   V5M 1C4 
        ",3.5
,"            Hon’s Wun-Tun House
        ",74,https://www.yelp.ca/biz/hons-wun-tun-house-vancouver?search_key=83514,"        (604) 688-0871
    ","             268 Keefer Street Suite 108 Vancouver ,  BC   V6A 1X5 
        ",3.0
,"            The Soup House
        ",23,https://www.yelp.ca/biz/the-soup-house-vancouver-3?search_key=22719,"        (604) 568-7773
    ","             5763 Victoria Drive Vancouver ,  BC   V5P 3W5 
        ",3.5
,"            King’s Chinese Cuisine
        ",24,https://www.yelp.ca/biz/kings-chinese-cuisine-vancouver?search_key=83514,"        (604) 872-2632
    ","             4488 Main Street Vancouver ,  BC   V5V 3R3 
        ",3.0
,"            Sing Chong Food Centre
        ",5,https://www.yelp.ca/biz/sing-chong-food-centre-vancouver?search_key=22719,"        (604) 684-0253
    ","             253 Keefer Street Vancouver ,  BC   V6A 1X6 
        ",4.0
,"            Jun Yuan
        ",21,https://www.yelp.ca/biz/jun-yuan-vancouver?search_key=22719,"        (604) 323-1918
    ","             5728 Victoria Drive Vancouver ,  BC   V5P 3W6 
        ",3.5
,"            Sun Garden Chinese Restaurant
        ",27,https://www.yelp.ca/biz/sun-garden-chinese-restaurant-vancouver?search_key=22719,"        (604) 733-3922
    ","             3832 Oak Street Vancouver ,  BC   V6H 2M5 
        ",3.0
,"            Chang’An
        ",17,https://www.yelp.ca/biz/changan-vancouver?search_key=22719,"        (604) 681-1313
    ","             1661 Granville Street Suite 7 Vancouver ,  BC   V6Z 1N3 
        ",3.0
,"            Koon Bo Restaurant
        ",34,https://www.yelp.ca/biz/koon-bo-restaurant-vancouver?search_key=83514,"        (604) 323-1218
    ","             5682 Fraser Street Vancouver ,  BC   V5W 2Z4 
        ",3.0
,"            Kung Fu Noodle
        ",39,https://www.yelp.ca/biz/kung-fu-noodle-vancouver?search_key=22719,"        (604) 563-5666
    ","             682 Seymour Street Vancouver ,  BC   V6B 3K4 
        ",3.0
,"            Red Star Seafood Restaurant
        ",84,https://www.yelp.ca/biz/red-star-seafood-restaurant-vancouver?search_key=22719,"        (604) 261-8389
    ","             8298 Granville Street Vancouver ,  BC   V6P 4Z4 
        ",3.5
,"            Master Hung BBQ Restaurant
        ",19,https://www.yelp.ca/biz/master-hung-bbq-restaurant-richmond?search_key=24054,"        (604) 272-3813
    ","             8780 Blundell Road Suite 140 Richmond ,  BC   V6Y 2N6 
        ",2.5
,"            Sun Bo Kong
        ",8,https://www.yelp.ca/biz/sun-bo-kong-vancouver?search_key=38898,"        (604) 255-8927
    ","             1363 Kingsway Vancouver ,  BC   V5V 3E3 
        ",4.5
,"            Pink Pearl Chinese Seafood Restaurant
        ",57,https://www.yelp.ca/biz/pink-pearl-chinese-seafood-restaurant-vancouver?search_key=38898,"        (604) 253-4316
    ","             1132 Hastings Street E Vancouver ,  BC   V6A 1S2 
        ",3.0
,"            Wang’s Shanghai Cuisine
        ",26,https://www.yelp.ca/biz/wangs-shanghai-cuisine-vancouver?search_key=38898,"        (604) 428-6818
    ","             3328 Kingsway Suite 110 Vancouver ,  BC   V5T 5L1 
        ",4.0
,"            Good Choice Restaurant
        ",30,https://www.yelp.ca/biz/good-choice-restaurant-vancouver?search_key=38898,"        (604) 325-9788
    ","             6007 Fraser St Vancouver ,  BC   V5W 2Z8 
        ",3.5
,"            Golden Spring Szechuan Restaurant
        ",7,https://www.yelp.ca/biz/golden-spring-szechuan-restaurant-richmond?search_key=73690,,"             4200 No 3 Rd #160 Richmond ,  BC   V6X 4E4 
        ",3.5
,"            Dai Tung Chinese Restaurant
        ",83,https://www.yelp.ca/biz/dai-tung-chinese-restaurant-vancouver?search_key=38898,"        (604) 872-2268
    ","             1050 Kingsway Vancouver ,  BC   V5V 3C6 
        ",3.0
,"            Joy’s Taiwanese Kitchen
        ",10,https://www.yelp.ca/biz/joys-taiwanese-kitchen-richmond?search_key=73690,"        (604) 270-4898
    ","             4380 No 3 Road Richmond ,  BC   V6X 2C3 
        ",4.0
,"            Dollar Meat Store
        ",7,https://www.yelp.ca/biz/dollar-meat-store-vancouver?search_key=86818,"        (604) 681-1052
    ","             266 Pender Street E Vancouver ,  BC   V6A 1T7 
        ",4.5
,"            Maxim’s Restaurant
        ",12,https://www.yelp.ca/biz/maxims-restaurant-vancouver?search_key=86818,"        (604) 687-0949
    ","             257 Keefer St Vancouver ,  BC   V6A 1X6 
        ",4.0
,"            Chu Kiang Chinese Restaurant
        ",18,https://www.yelp.ca/biz/chu-kiang-chinese-restaurant-vancouver?search_key=86818,"        (604) 327-8835
    ","             6491 Knight Street Vancouver ,  BC   V5P 2V9 
        ",4.0
,"            Corner 23
        ",83,https://www.yelp.ca/biz/corner-23-vancouver?search_key=86818,"        (604) 879-8815
    ","             4008 Cambie Street Vancouver ,  BC   V5Z 2X8 
        ",3.0
,"            New Sam PO Meat & BBQ
        ",15,https://www.yelp.ca/biz/new-sam-po-meat-and-bbq-vancouver?search_key=86818,"        (604) 879-1068
    ","             1382 Kingsway Vancouver ,  BC   V5V 3E4 
        ",4.5
,"            Ramen House
        ",37,https://www.yelp.ca/biz/ramen-house-vancouver?search_key=86818,"        (604) 737-2500
    ","             2893 W Broadway Vancouver ,  BC   V6K 2G6 
        ",3.5
,"            Lok’s Chinese Restaurant
        ",21,https://www.yelp.ca/biz/loks-chinese-restaurant-vancouver-2?search_key=86818,"        (604) 266-0788
    ","             2436 W 41St Ave Vancouver ,  BC   V6M 2A7 
        ",3.5
,"            New Sun Restaurant
        ",15,https://www.yelp.ca/biz/new-sun-restaurant-vancouver?search_key=22745,"        (604) 876-1277
    ","             2925 Cambie Street Vancouver ,  BC   V5Z 2V7 
        ",3.5
,"            Po Kong Vegetarian Restaurant
        ",34,https://www.yelp.ca/biz/po-kong-vegetarian-restaurant-vancouver?search_key=86818,"        (604) 876-3088
    ","             1334 Kingsway Avenue Vancouver ,  BC   V5V 3E4 
        ",4.0
,"            Chili Pepper House
        ",71,https://www.yelp.ca/biz/chili-pepper-house-vancouver-2?search_key=22745,"        (604) 431-8633
    ","             3003 Kingsway Vancouver ,  BC   V5R 5J6 
        ",4.0
,"            Yopo Cafe
        ",43,https://www.yelp.ca/biz/yopo-cafe-vancouver?search_key=22745,"        (604) 609-9676
    ","             1122 Homer St Vancouver ,  BC   V6B 2X6 
        ",3.5
,"            Golden Harvest Seafood
        ",30,https://www.yelp.ca/biz/golden-harvest-seafood-vancouver?search_key=22745,"        (604) 321-4448
    ","             4818 Main Street Vancouver ,  BC   V5V 3R8 
        ",3.5
,"            Kwan Luck Restaurant
        ",8,https://www.yelp.ca/biz/kwan-luck-restaurant-vancouver?search_key=22745,"        (604) 431-3890
    ","             2516 Kingsway Vancouver ,  BC   V5R 5H2 
        ",4.5
,"            Top Gun J & C Restaurant
        ",31,https://www.yelp.ca/biz/top-gun-j-and-c-restaurant-richmond?search_key=24218,"        (604) 231-8006
    ","             8766 McKim Way Suite 2020 Richmond ,  BC   V6X 4G4 
        ",3.5
,"            Szechuan Chili
        ",18,https://www.yelp.ca/biz/szechuan-chili-vancouver?search_key=22745,"        (604) 874-3737
    ","             804 6th Ave W Vancouver ,  BC   V5Z 1A6 
        ",3.0
,"            Ridge Garden Restaurant
        ",7,https://www.yelp.ca/biz/ridge-garden-restaurant-vancouver-2?search_key=22745,"        (604) 736-5231
    ","             4009 Macdonald Street Vancouver ,  BC   V6L 2N9 
        ",3.5
,"            Café Gloucester
        ",86,https://www.yelp.ca/biz/caf%C3%A9-gloucester-vancouver-2?search_key=75512,"        (604) 873-3338
    ","             3338 Cambie Street Vancouver ,  BC   V5Z 2W5 
        ",3.5
,"            Patterson Wonton House
        ",21,https://www.yelp.ca/biz/patterson-wonton-house-vancouver?search_key=75512,"        (604) 688-6868
    ","             917 Davie Street Vancouver ,  BC   V6Z 
        ",3.5
,"            NingTu Restaurant
        ",41,https://www.yelp.ca/biz/ningtu-restaurant-vancouver?search_key=75512,"        (604) 438-6669
    ","             2130 Kingsway Vancouver ,  BC   V5N 2T5 
        ",4.0
,"            Kirin Seafood Restaurant
        ",247,https://www.yelp.ca/biz/kirin-seafood-restaurant-vancouver-2?search_key=75512,"        (604) 682-8833
    ","             1172 Alberni Street Vancouver ,  BC   V6E 3Z3 
        ",3.0
,"            Congee Noodle Delight
        ",17,https://www.yelp.ca/biz/congee-noodle-delight-vancouver?search_key=75512,"        (604) 336-3311
    ","             International Village Mall 1021 88 W Pender Street Vancouver ,  BC   V6B 6N9 
        ",3.5
,"            Next Noodle Bar
        ",96,https://www.yelp.ca/biz/next-noodle-bar-vancouver?search_key=43390,"        (604) 681-6398
    ","             560 Robson Street Vancouver ,  BC   V6B 2B7 
        ",3.5
,"            Shanghai Imperial Cuisine
        ",10,https://www.yelp.ca/biz/shanghai-imperial-cuisine-vancouver?search_key=75512,"        (604) 336-6238
    ","             8329 Oak Street Vancouver ,  BC   V6P 4A9 
        ",4.5
